"date","date1","survey_year","oslosp","oslobl","negot_sp","negot_bl","peacesp","peacebl","gender","age","age_range","educ","political_spectrum","relig","incom"
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,58,6,5,29,1,4
2017-10-31,279,2017,NA,NA,1,3,NA,NA,2,73,7,4,29,1,6
2017-10-31,279,2017,NA,NA,5,3,NA,NA,2,57,6,5,29,1,4
2017-10-31,279,2017,NA,NA,2,4,NA,NA,1,71,7,3,29,1,1
2017-10-31,279,2017,NA,NA,3,4,NA,NA,1,55,6,5,29,1,4
2017-10-31,279,2017,NA,NA,1,1,NA,NA,2,8888,7,4,29,1,6
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,36,4,5,29,1,4
2017-10-31,279,2017,NA,NA,1,4,NA,NA,2,71,7,4,29,1,5
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,48,5,4,29,2,6
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,43,4,6,29,1,3
2017-10-31,279,2017,NA,NA,2,4,NA,NA,1,45,5,5,29,1,5
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,64,6,5,29,2,6
2017-10-31,279,2017,NA,NA,1,4,NA,NA,2,74,7,6,29,1,3
2017-10-31,279,2017,NA,NA,1,2,NA,NA,2,70,7,6,29,1,5
2017-10-31,279,2017,NA,NA,1,3,NA,NA,1,78,7,6,29,2,3
2017-10-31,279,2017,NA,NA,3,3,NA,NA,1,26,3,3,29,1,6
2017-10-31,279,2017,NA,NA,2,4,NA,NA,1,8888,7,5,29,1,6
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,53,5,6,29,4,3
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,24,5,4,29,1,6
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,25,3,4,29,5,6
2017-10-31,279,2017,NA,NA,2,4,NA,NA,1,71,7,3,29,1,4
2017-10-31,279,2017,NA,NA,1,3,NA,NA,1,48,5,6,29,1,4
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,61,6,6,29,2,4
2017-10-31,279,2017,NA,NA,1,2,NA,NA,1,60,6,5,29,1,2
2017-10-31,279,2017,NA,NA,3,4,NA,NA,1,31,3,4,28,2,2
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,20,2,3,28,1,4
2017-10-31,279,2017,NA,NA,2,4,NA,NA,2,18,2,3,28,1,4
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,18,2,3,28,4,3
2017-10-31,279,2017,NA,NA,2,2,NA,NA,2,20,2,3,28,1,3
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,18,2,3,28,1,2
2017-10-31,279,2017,NA,NA,2,2,NA,NA,2,19,2,3,28,1,6
2017-10-31,279,2017,NA,NA,4,3,NA,NA,2,20,2,3,28,1,2
2017-10-31,279,2017,NA,NA,2,2,NA,NA,1,18,2,3,28,2,4
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,20,2,3,28,2,3
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,18,2,3,28,1,4
2017-10-31,279,2017,NA,NA,2,2,NA,NA,1,19,2,3,28,3,3
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,18,2,3,28,3,1
2017-10-31,279,2017,NA,NA,4,3,NA,NA,2,22,2,3,28,5,4
2017-10-31,279,2017,NA,NA,1,2,NA,NA,1,18,2,3,28,1,5
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,8888,2,5,28,2,3
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,27,3,3,27,1,5
2017-10-31,279,2017,NA,NA,1,5,NA,NA,2,27,3,3,27,1,1
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,35,4,5,27,2,2
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,29,3,4,27,2,1
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,35,4,5,27,1,2
2017-10-31,279,2017,NA,NA,1,1,NA,NA,1,38,4,5,27,2,4
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,31,3,4,27,4,1
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,22,2,4,27,1,1
2017-10-31,279,2017,NA,NA,5,3,NA,NA,2,36,4,5,27,1,4
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,20,2,3,27,1,3
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,25,3,7,27,4,2
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,38,4,6,27,1,4
2017-10-31,279,2017,NA,NA,2,2,NA,NA,2,38,4,3,27,2,2
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,20,2,2,27,3,6
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,78,7,2,27,2,2
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,54,5,3,27,2,3
2017-10-31,279,2017,NA,NA,2,4,NA,NA,1,37,4,2,27,1,1
2017-10-31,279,2017,NA,NA,1,4,NA,NA,2,54,5,2,27,3,1
2017-10-31,279,2017,NA,NA,5,4,NA,NA,1,49,5,4,27,1,3
2017-10-31,279,2017,NA,NA,2,2,NA,NA,2,62,6,4,27,5,4
2017-10-31,279,2017,NA,NA,1,3,NA,NA,1,64,6,3,27,1,3
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,71,7,5,27,1,6
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,57,6,4,27,3,3
2017-10-31,279,2017,NA,NA,3,2,NA,NA,1,18,2,3,27,2,4
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,70,7,3,27,1,5
2017-10-31,279,2017,NA,NA,2,4,NA,NA,2,40,4,3,27,3,1
2017-10-31,279,2017,NA,NA,1,2,NA,NA,1,68,7,5,27,1,5
2017-10-31,279,2017,NA,NA,1,3,NA,NA,2,62,6,4,27,1,2
2017-10-31,279,2017,NA,NA,1,4,NA,NA,2,52,5,5,21,2,6
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,28,3,3,15,2,2
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,35,4,4,15,2,2
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,24,2,2,15,1,5
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,36,4,3,14,1,3
2017-10-31,279,2017,NA,NA,3,5,NA,NA,2,30,3,5,12,1,1
2017-10-31,279,2017,NA,NA,1,1,NA,NA,2,20,2,3,12,1,2
2017-10-31,279,2017,NA,NA,1,1,NA,NA,1,30,3,5,11,3,1
2017-10-31,279,2017,NA,NA,1,1,NA,NA,2,22,2,5,11,1,3
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,24,2,5,10,4,6
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,36,4,5,10,4,6
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,32,3,5,10,4,1
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,22,2,5,10,5,6
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,35,4,9,10,1,6
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,43,4,5,10,3,4
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,36,4,7,10,5,2
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,39,4,5,10,4,5
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,52,5,2,10,4,2
2017-10-31,279,2017,NA,NA,1,3,NA,NA,2,27,3,3,9,1,1
2017-10-31,279,2017,NA,NA,2,2,NA,NA,1,22,2,3,9,1,3
2017-10-31,279,2017,NA,NA,3,3,NA,NA,1,38,4,4,9,2,4
2017-10-31,279,2017,NA,NA,5,2,NA,NA,2,22,2,3,9,1,4
2017-10-31,279,2017,NA,NA,3,4,NA,NA,1,40,4,4,9,1,5
2017-10-31,279,2017,NA,NA,1,2,NA,NA,1,30,3,6,9,1,2
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,31,3,5,9,2,1
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,38,4,6,9,2,4
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,32,3,5,9,1,2
2017-10-31,279,2017,NA,NA,3,4,NA,NA,1,33,3,2,9,2,2
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,38,4,4,9,1,3
2017-10-31,279,2017,NA,NA,4,3,NA,NA,2,24,3,3,9,3,1
2017-10-31,279,2017,NA,NA,3,4,NA,NA,1,32,3,5,9,2,6
2017-10-31,279,2017,NA,NA,1,4,NA,NA,2,80,7,1,9,2,1
2017-10-31,279,2017,NA,NA,1,2,NA,NA,2,65,7,6,9,2,6
2017-10-31,279,2017,NA,NA,2,2,NA,NA,2,72,7,4,9,4,3
2017-10-31,279,2017,NA,NA,1,4,NA,NA,2,51,5,4,9,1,5
2017-10-31,279,2017,NA,NA,1,4,NA,NA,1,62,6,2,9,2,4
2017-10-31,279,2017,NA,NA,1,1,NA,NA,1,31,3,4,9,2,6
2017-10-31,279,2017,NA,NA,1,2,NA,NA,1,61,6,6,9,1,4
2017-10-31,279,2017,NA,NA,2,4,NA,NA,1,60,6,2,9,1,3
2017-10-31,279,2017,NA,NA,1,3,NA,NA,2,60,6,3,9,2,1
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,53,5,5,9,2,3
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,42,4,5,9,3,4
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,50,5,6,9,2,4
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,48,4,1,9,3,1
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,58,6,3,9,2,2
2017-10-31,279,2017,NA,NA,2,2,NA,NA,2,41,5,5,9,3,4
2017-10-31,279,2017,NA,NA,1,1,NA,NA,1,67,7,3,9,3,4
2017-10-31,279,2017,NA,NA,1,2,NA,NA,2,41,4,6,9,1,2
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,31,3,5,8,1,6
2017-10-31,279,2017,NA,NA,2,2,NA,NA,1,27,3,5,8,2,2
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,28,3,5,8,1,4
2017-10-31,279,2017,NA,NA,3,3,NA,NA,1,23,2,3,8,1,3
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,24,2,3,8,1,2
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,38,4,5,8,1,4
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,30,3,5,8,1,4
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,44,4,5,8,1,4
2017-10-31,279,2017,NA,NA,1,2,NA,NA,1,33,3,6,8,1,4
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,34,3,6,8,1,3
2017-10-31,279,2017,NA,NA,1,1,NA,NA,1,30,3,6,8,1,1
2017-10-31,279,2017,NA,NA,2,2,NA,NA,1,37,4,6,8,1,6
2017-10-31,279,2017,NA,NA,2,4,NA,NA,1,33,3,5,8,2,5
2017-10-31,279,2017,NA,NA,3,3,NA,NA,1,42,4,6,8,1,4
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,33,4,5,8,1,2
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,21,2,3,8,1,6
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,34,3,4,8,2,4
2017-10-31,279,2017,NA,NA,2,4,NA,NA,1,30,3,4,8,1,3
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,34,3,5,8,1,3
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,22,2,3,8,1,4
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,31,3,5,8,2,4
2017-10-31,279,2017,NA,NA,1,1,NA,NA,1,44,4,4,8,1,2
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,27,3,5,8,1,1
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,31,3,5,8,2,4
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,40,4,5,8,2,4
2017-10-31,279,2017,NA,NA,2,4,NA,NA,1,40,4,3,8,2,4
2017-10-31,279,2017,NA,NA,1,2,NA,NA,1,66,7,4,8,1,4
2017-10-31,279,2017,NA,NA,5,3,NA,NA,2,65,7,2,8,2,1
2017-10-31,279,2017,NA,NA,2,2,NA,NA,2,51,5,6,8,1,5
2017-10-31,279,2017,NA,NA,2,4,NA,NA,2,72,7,5,8,1,2
2017-10-31,279,2017,NA,NA,1,1,NA,NA,2,70,7,5,8,1,6
2017-10-31,279,2017,NA,NA,1,5,NA,NA,2,65,7,4,8,1,6
2017-10-31,279,2017,NA,NA,1,2,NA,NA,2,74,7,4,8,2,4
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,66,7,3,8,2,3
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,59,6,6,8,2,5
2017-10-31,279,2017,NA,NA,5,4,NA,NA,1,49,5,5,8,1,5
2017-10-31,279,2017,NA,NA,2,2,NA,NA,2,79,7,2,8,1,2
2017-10-31,279,2017,NA,NA,1,1,NA,NA,2,67,7,3,8,2,4
2017-10-31,279,2017,NA,NA,2,2,NA,NA,1,79,7,2,8,3,2
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,45,5,6,8,1,3
2017-10-31,279,2017,NA,NA,1,4,NA,NA,1,47,5,5,8,1,6
2017-10-31,279,2017,NA,NA,2,4,NA,NA,2,63,6,5,8,1,4
2017-10-31,279,2017,NA,NA,2,2,NA,NA,2,66,7,4,8,1,6
2017-10-31,279,2017,NA,NA,2,4,NA,NA,1,55,6,5,8,1,5
2017-10-31,279,2017,NA,NA,1,4,NA,NA,2,51,5,6,8,1,4
2017-10-31,279,2017,NA,NA,1,2,NA,NA,1,51,5,3,8,4,1
2017-10-31,279,2017,NA,NA,1,3,NA,NA,1,44,4,6,8,5,5
2017-10-31,279,2017,NA,NA,1,3,NA,NA,2,75,7,4,8,2,3
2017-10-31,279,2017,NA,NA,2,2,NA,NA,1,77,7,1,8,1,5
2017-10-31,279,2017,NA,NA,2,2,NA,NA,1,51,5,6,8,2,5
2017-10-31,279,2017,NA,NA,1,3,NA,NA,2,69,7,3,8,1,1
2017-10-31,279,2017,NA,NA,1,2,NA,NA,1,86,7,6,8,1,1
2017-10-31,279,2017,NA,NA,2,4,NA,NA,2,75,7,6,8,2,1
2017-10-31,279,2017,NA,NA,1,3,NA,NA,1,57,6,4,8,1,5
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,24,2,2,7,5,2
2017-10-31,279,2017,NA,NA,5,4,NA,NA,1,36,4,4,7,5,3
2017-10-31,279,2017,NA,NA,5,3,NA,NA,2,21,2,3,7,5,1
2017-10-31,279,2017,NA,NA,3,4,NA,NA,1,36,4,4,7,4,3
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,39,4,2,7,4,2
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,21,2,5,7,5,4
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,30,3,5,7,5,2
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,21,2,5,7,5,1
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,21,2,4,7,5,1
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,20,2,5,7,5,1
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,68,7,5,7,5,4
2017-10-31,279,2017,NA,NA,2,4,NA,NA,2,85,7,6,7,5,5
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,50,5,5,7,5,4
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,69,7,5,7,5,2
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,31,3,4,7,5,4
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,30,3,3,7,5,2
2017-10-31,279,2017,NA,NA,5,4,NA,NA,1,35,4,2,7,5,2
2017-10-31,279,2017,NA,NA,2,4,NA,NA,2,50,5,5,7,5,2
2017-10-31,279,2017,NA,NA,2,4,NA,NA,1,30,3,7,7,5,3
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,24,2,5,7,5,3
2017-10-31,279,2017,NA,NA,5,2,NA,NA,2,50,5,6,7,5,1
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,58,6,4,7,5,3
2017-10-31,279,2017,NA,NA,2,4,NA,NA,2,34,3,5,7,5,3
2017-10-31,279,2017,NA,NA,1,4,NA,NA,2,50,5,3,7,5,3
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,37,4,7,7,5,2
2017-10-31,279,2017,NA,NA,2,4,NA,NA,2,18,2,5,7,5,1
2017-10-31,279,2017,NA,NA,1,3,NA,NA,2,34,3,2,6,1,2
2017-10-31,279,2017,NA,NA,1,3,NA,NA,1,34,3,4,6,1,5
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,38,4,5,6,1,4
2017-10-31,279,2017,NA,NA,1,1,NA,NA,1,27,3,5,6,1,1
2017-10-31,279,2017,NA,NA,2,4,NA,NA,2,21,2,3,6,1,6
2017-10-31,279,2017,NA,NA,1,1,NA,NA,2,26,3,5,6,1,1
2017-10-31,279,2017,NA,NA,1,3,NA,NA,2,36,4,6,6,2,1
2017-10-31,279,2017,NA,NA,1,2,NA,NA,1,44,4,6,6,1,3
2017-10-31,279,2017,NA,NA,2,2,NA,NA,2,37,4,3,6,1,2
2017-10-31,279,2017,NA,NA,1,1,NA,NA,1,39,4,4,6,1,2
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,37,4,6,6,2,2
2017-10-31,279,2017,NA,NA,1,3,NA,NA,1,37,4,5,6,2,5
2017-10-31,279,2017,NA,NA,1,1,NA,NA,2,48,5,6,6,1,4
2017-10-31,279,2017,NA,NA,1,2,NA,NA,2,57,6,6,6,1,5
2017-10-31,279,2017,NA,NA,1,1,NA,NA,1,64,6,2,6,1,4
2017-10-31,279,2017,NA,NA,1,1,NA,NA,2,78,7,6,6,1,6
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,48,5,6,6,1,3
2017-10-31,279,2017,NA,NA,1,2,NA,NA,2,65,7,6,6,1,5
2017-10-31,279,2017,NA,NA,1,1,NA,NA,2,74,7,6,6,1,2
2017-10-31,279,2017,NA,NA,1,3,NA,NA,2,69,7,3,6,2,2
2017-10-31,279,2017,NA,NA,1,2,NA,NA,2,66,7,4,6,1,1
2017-10-31,279,2017,NA,NA,1,4,NA,NA,2,70,7,6,6,1,3
2017-10-31,279,2017,NA,NA,1,1,NA,NA,2,66,7,6,6,1,5
2017-10-31,279,2017,NA,NA,2,2,NA,NA,2,83,7,5,6,1,2
2017-10-31,279,2017,NA,NA,1,2,NA,NA,1,70,7,3,6,1,6
2017-10-31,279,2017,NA,NA,1,3,NA,NA,2,60,6,6,6,1,4
2017-10-31,279,2017,NA,NA,1,2,NA,NA,2,45,5,5,6,1,5
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,70,7,3,6,1,1
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,20,2,3,5,1,2
2017-10-31,279,2017,NA,NA,3,4,NA,NA,1,22,2,4,5,2,3
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,25,3,2,5,2,3
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,21,2,4,5,3,5
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,27,3,5,5,4,6
2017-10-31,279,2017,NA,NA,3,4,NA,NA,1,39,4,5,5,2,4
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,22,2,3,5,1,3
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,41,4,6,5,3,4
2017-10-31,279,2017,NA,NA,1,4,NA,NA,1,27,3,5,5,3,4
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,32,3,4,5,3,2
2017-10-31,279,2017,NA,NA,2,4,NA,NA,2,30,3,5,5,2,2
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,39,4,6,5,4,4
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,34,3,5,5,2,3
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,31,3,6,5,1,2
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,30,3,6,5,1,4
2017-10-31,279,2017,NA,NA,1,4,NA,NA,1,41,4,6,5,4,4
2017-10-31,279,2017,NA,NA,3,4,NA,NA,1,39,4,4,5,2,3
2017-10-31,279,2017,NA,NA,3,4,NA,NA,1,28,3,5,5,4,6
2017-10-31,279,2017,NA,NA,2,4,NA,NA,1,36,4,6,5,4,4
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,22,2,5,5,4,3
2017-10-31,279,2017,NA,NA,1,2,NA,NA,2,24,3,3,5,1,2
2017-10-31,279,2017,NA,NA,3,3,NA,NA,1,37,4,6,5,2,4
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,41,4,2,5,2,4
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,41,4,6,5,4,4
2017-10-31,279,2017,NA,NA,3,4,NA,NA,1,33,3,5,5,4,2
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,37,4,5,5,2,4
2017-10-31,279,2017,NA,NA,2,4,NA,NA,2,72,7,4,5,4,2
2017-10-31,279,2017,NA,NA,2,4,NA,NA,2,47,5,6,5,4,3
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,26,3,5,5,2,3
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,22,2,4,5,4,1
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,69,7,6,5,4,4
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,29,3,5,5,4,4
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,48,5,6,5,4,5
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,84,7,1,5,3,2
2017-10-31,279,2017,NA,NA,2,4,NA,NA,2,64,6,4,5,4,6
2017-10-31,279,2017,NA,NA,2,2,NA,NA,1,70,7,5,5,4,2
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,64,7,6,5,4,4
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,67,7,5,5,4,4
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,52,5,6,5,4,4
2017-10-31,279,2017,NA,NA,1,2,NA,NA,1,73,7,6,5,3,4
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,48,5,5,5,1,3
2017-10-31,279,2017,NA,NA,2,4,NA,NA,1,32,3,2,4,5,1
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,38,4,4,4,4,3
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,33,4,5,4,5,1
2017-10-31,279,2017,NA,NA,5,5,NA,NA,1,33,3,5,4,3,1
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,34,3,7,4,1,2
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,25,3,5,4,4,2
2017-10-31,279,2017,NA,NA,1,2,NA,NA,2,40,4,3,4,3,3
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,28,3,4,4,5,1
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,39,4,2,4,4,1
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,56,6,3,4,5,1
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,49,5,7,4,5,1
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,22,2,5,4,5,1
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,39,4,4,4,3,1
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,23,2,3,4,5,3
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,70,7,4,4,5,1
2017-10-31,279,2017,NA,NA,2,4,NA,NA,1,26,3,3,3,1,6
2017-10-31,279,2017,NA,NA,2,4,NA,NA,1,37,4,5,3,1,4
2017-10-31,279,2017,NA,NA,3,4,NA,NA,1,37,4,6,3,1,5
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,21,2,3,3,1,3
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,30,3,4,3,1,1
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,40,4,6,3,1,5
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,34,3,5,3,1,3
2017-10-31,279,2017,NA,NA,2,4,NA,NA,2,38,4,6,3,1,4
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,58,6,6,3,1,1
2017-10-31,279,2017,NA,NA,5,4,NA,NA,1,69,7,3,3,1,1
2017-10-31,279,2017,NA,NA,1,2,NA,NA,2,69,7,6,3,1,2
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,71,7,6,3,2,1
2017-10-31,279,2017,NA,NA,2,2,NA,NA,2,76,7,6,3,1,1
2017-10-31,279,2017,NA,NA,2,4,NA,NA,1,70,7,6,3,1,1
2017-10-31,279,2017,NA,NA,3,4,NA,NA,1,58,6,4,3,1,4
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,82,7,6,3,1,1
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,65,7,5,3,2,1
2017-10-31,279,2017,NA,NA,2,4,NA,NA,1,68,7,4,3,1,2
2017-10-31,279,2017,NA,NA,1,4,NA,NA,1,85,7,5,3,1,1
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,72,7,6,3,1,1
2017-10-31,279,2017,NA,NA,5,4,NA,NA,2,54,5,4,3,1,1
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,28,3,5,3,2,4
2017-10-31,279,2017,NA,NA,1,1,NA,NA,1,53,5,3,3,2,1
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,71,7,4,3,1,4
2017-10-31,279,2017,NA,NA,1,3,NA,NA,2,79,7,6,3,1,1
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,61,6,3,3,1,4
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,23,2,3,2,1,1
2017-10-31,279,2017,NA,NA,3,4,NA,NA,2,23,2,3,2,1,3
2017-10-31,279,2017,NA,NA,2,2,NA,NA,1,34,3,3,2,3,4
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,30,3,5,2,1,5
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,22,2,3,2,1,5
2017-10-31,279,2017,NA,NA,5,5,NA,NA,2,28,3,5,2,4,3
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,27,3,5,2,3,1
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,19,2,3,2,2,1
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,20,2,3,2,1,2
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,22,2,3,2,3,2
2017-10-31,279,2017,NA,NA,3,4,NA,NA,1,25,3,8,2,4,3
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,21,2,3,2,1,4
2017-10-31,279,2017,NA,NA,2,4,NA,NA,2,32,3,5,2,2,1
2017-10-31,279,2017,NA,NA,3,3,NA,NA,1,33,3,5,2,1,1
2017-10-31,279,2017,NA,NA,3,3,NA,NA,1,24,2,8,2,1,4
2017-10-31,279,2017,NA,NA,3,3,NA,NA,2,21,2,3,2,3,3
2017-10-31,279,2017,NA,NA,2,4,NA,NA,1,41,4,5,2,5,3
2017-10-31,279,2017,NA,NA,2,3,NA,NA,1,41,4,4,2,1,3
2017-10-31,279,2017,NA,NA,4,4,NA,NA,2,21,2,3,2,1,1
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,24,2,3,2,1,1
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,37,4,6,2,3,3
2017-10-31,279,2017,NA,NA,2,3,NA,NA,2,21,2,3,2,1,4
2017-10-31,279,2017,NA,NA,4,4,NA,NA,1,25,3,3,2,3,1
2017-10-31,279,2017,NA,NA,2,4,NA,NA,2,23,2,3,2,3,4
2017-10-31,279,2017,NA,NA,3,3,NA,NA,1,27,3,5,2,2,1
